question,A,B,C,D,answer,category,clean,corrupted,correct_idx,incorrect_idx
""" _Ad lazarum_ "" is a specific kind of",Anecdotal evidence,Complex cause,False criteria,False sign,D,logical_fallacies,""" _Ad lazarum_ "" is a specific kind of
(A) Anecdotal evidence
(B) Complex cause
(C) False criteria
(D) False sign
Answer: (","Which is the most possible answer?
(A) Anecdotal evidence
(B) Complex cause
(C) False criteria
(D) False sign
Answer: (",35,"[32, 33, 34]"
"We're perfectly entitled to believe there is a God. After all, every effort by atheists to prove otherwise has failed.",Appeal to Authority,Denying the Antecedent,Attacking the Person (ad hominem),Argument from Ignorance,D,logical_fallacies,"We're perfectly entitled to believe there is a God. After all, every effort by atheists to prove otherwise has failed.
(A) Appeal to Authority
(B) Denying the Antecedent
(C) Attacking the Person (ad hominem)
(D) Argument from Ignorance
Answer: (","Which is the most possible answer?
(A) Appeal to Authority
(B) Denying the Antecedent
(C) Attacking the Person (ad hominem)
(D) Argument from Ignorance
Answer: (",35,"[32, 33, 34]"
"When someone makes an argument, and the only evidence he or she uses to support the claim is the testimony that an authority figure believes the claim, the arguer has committed which fallacy?",Questionable use of statistics,Apple polishing,Self evident truths,Argument from authority,D,logical_fallacies,"When someone makes an argument, and the only evidence he or she uses to support the claim is the testimony that an authority figure believes the claim, the arguer has committed which fallacy?
(A) Questionable use of statistics
(B) Apple polishing
(C) Self evident truths
(D) Argument from authority
Answer: (","Which is the most possible answer?
(A) Questionable use of statistics
(B) Apple polishing
(C) Self evident truths
(D) Argument from authority
Answer: (",35,"[32, 33, 34]"
When someone changes the meaning of a word or phrase from one part of the argument to another that person may have committed which of the following fallacies?,Special pleading,Hypostatization,Question begging epithets,Equivocation,D,logical_fallacies,"When someone changes the meaning of a word or phrase from one part of the argument to another that person may have committed which of the following fallacies?
(A) Special pleading
(B) Hypostatization
(C) Question begging epithets
(D) Equivocation
Answer: (","Which is the most possible answer?
(A) Special pleading
(B) Hypostatization
(C) Question begging epithets
(D) Equivocation
Answer: (",35,"[32, 33, 34]"
Another name for the fallacy of accident is,Laudatory personality,Guilt by association,Either-or fallacy,Dicto simpliciter,D,logical_fallacies,"Another name for the fallacy of accident is
(A) Laudatory personality
(B) Guilt by association
(C) Either-or fallacy
(D) Dicto simpliciter
Answer: (","Which is the most possible answer?
(A) Laudatory personality
(B) Guilt by association
(C) Either-or fallacy
(D) Dicto simpliciter
Answer: (",35,"[32, 33, 34]"
"""Each term must be used twice, no more and no less"" is a requirement for",valid categorical syllogism,a valid disjunctive syllogism,a valid conditional syllogism,a materially true hypothetical syllogism,A,logical_fallacies,"""Each term must be used twice, no more and no less"" is a requirement for
(A) valid categorical syllogism
(B) a valid disjunctive syllogism
(C) a valid conditional syllogism
(D) a materially true hypothetical syllogism
Answer: (","Which is the most possible answer?
(A) valid categorical syllogism
(B) a valid disjunctive syllogism
(C) a valid conditional syllogism
(D) a materially true hypothetical syllogism
Answer: (",32,"[33, 34, 35]"
The false cause fallacy is,arguing that since someone is poor she must have high moral character,arguing that two things are causally related without evidence of a causal relationship,arguing that since something is new it is necessarily bad,substituting individual stories for a larger sample in support of a claim,B,logical_fallacies,"The false cause fallacy is
(A) arguing that since someone is poor she must have high moral character
(B) arguing that two things are causally related without evidence of a causal relationship
(C) arguing that since something is new it is necessarily bad
(D) substituting individual stories for a larger sample in support of a claim
Answer: (","Which is the most possible answer?
(A) arguing that since someone is poor she must have high moral character
(B) arguing that two things are causally related without evidence of a causal relationship
(C) arguing that since something is new it is necessarily bad
(D) substituting individual stories for a larger sample in support of a claim
Answer: (",33,"[32, 34, 35]"
Arguing that someone should do something because other people are doing it is a description of which of the following fallacies?,appeal to common practice,snob appeal,argument by consensus,appeal to tradition,A,logical_fallacies,"Arguing that someone should do something because other people are doing it is a description of which of the following fallacies?
(A) appeal to common practice
(B) snob appeal
(C) argument by consensus
(D) appeal to tradition
Answer: (","Which is the most possible answer?
(A) appeal to common practice
(B) snob appeal
(C) argument by consensus
(D) appeal to tradition
Answer: (",32,"[33, 34, 35]"
Which of the following describes the fallacy of false consolation?,arguing against a position based only on negative personal feelings toward the position,responding to charges of wrongdoing by saying others do things as bad or worse,arguing that someone is not really harmed because things could be worse or by pointing out what they have to be thankful for,using threats of harm instead of reasoning to get agreement,C,logical_fallacies,"Which of the following describes the fallacy of false consolation?
(A) arguing against a position based only on negative personal feelings toward the position
(B) responding to charges of wrongdoing by saying others do things as bad or worse
(C) arguing that someone is not really harmed because things could be worse or by pointing out what they have to be thankful for
(D) using threats of harm instead of reasoning to get agreement
Answer: (","Which is the most possible answer?
(A) arguing against a position based only on negative personal feelings toward the position
(B) responding to charges of wrongdoing by saying others do things as bad or worse
(C) arguing that someone is not really harmed because things could be worse or by pointing out what they have to be thankful for
(D) using threats of harm instead of reasoning to get agreement
Answer: (",34,"[32, 33, 35]"
Which of the following fallacies happens when someone concludes that a legitimate generalization necessarily applies to a particular case?,False dilemma,Circular reasoning,Accident,Bifurcation,C,logical_fallacies,"Which of the following fallacies happens when someone concludes that a legitimate generalization necessarily applies to a particular case?
(A) False dilemma
(B) Circular reasoning
(C) Accident
(D) Bifurcation
Answer: (","Which is the most possible answer?
(A) False dilemma
(B) Circular reasoning
(C) Accident
(D) Bifurcation
Answer: (",34,"[32, 33, 35]"
Which of the following best describes the fallacy of poisoning the well?,"a way of suppressing evidence that eliminates a source of evidence from consideration by claiming the source is flawed, when there is no true relationship between the alleged flaw and the reliability of the source","arguing that a claim should be accepted based on evidence that is not presented, but asserted to be well known or obvious.","arguing something should be done based only on evidence that it's been done that way in the past, or should be believed only because it's been believed for a long time.",reasoning that a claim is true based only on the evidence that it has been made so often.,A,logical_fallacies,"Which of the following best describes the fallacy of poisoning the well?
(A) a way of suppressing evidence that eliminates a source of evidence from consideration by claiming the source is flawed, when there is no true relationship between the alleged flaw and the reliability of the source
(B) arguing that a claim should be accepted based on evidence that is not presented, but asserted to be well known or obvious.
(C) arguing something should be done based only on evidence that it's been done that way in the past, or should be believed only because it's been believed for a long time.
(D) reasoning that a claim is true based only on the evidence that it has been made so often.
Answer: (","Which is the most possible answer?
(A) a way of suppressing evidence that eliminates a source of evidence from consideration by claiming the source is flawed, when there is no true relationship between the alleged flaw and the reliability of the source
(B) arguing that a claim should be accepted based on evidence that is not presented, but asserted to be well known or obvious.
(C) arguing something should be done based only on evidence that it's been done that way in the past, or should be believed only because it's been believed for a long time.
(D) reasoning that a claim is true based only on the evidence that it has been made so often.
Answer: (",32,"[33, 34, 35]"
Which of the following describes the straw person fallacy?,arguing someone should do something only because it will make him or her better liked,"saying an opposing arguer has taken a position that you can easily defeat, when he or she has not taken that position, then going on to defeat that position and claim to have done significant damage to that arguer's overall argument",attacking the character or background of an opposing arguer instead of responding to that person's arguments with good evidence and sound reasoni,responding to an argument with an expression of derision instead of a counter argument,B,logical_fallacies,"Which of the following describes the straw person fallacy?
(A) arguing someone should do something only because it will make him or her better liked
(B) saying an opposing arguer has taken a position that you can easily defeat, when he or she has not taken that position, then going on to defeat that position and claim to have done significant damage to that arguer's overall argument
(C) attacking the character or background of an opposing arguer instead of responding to that person's arguments with good evidence and sound reasoni
(D) responding to an argument with an expression of derision instead of a counter argument
Answer: (","Which is the most possible answer?
(A) arguing someone should do something only because it will make him or her better liked
(B) saying an opposing arguer has taken a position that you can easily defeat, when he or she has not taken that position, then going on to defeat that position and claim to have done significant damage to that arguer's overall argument
(C) attacking the character or background of an opposing arguer instead of responding to that person's arguments with good evidence and sound reasoni
(D) responding to an argument with an expression of derision instead of a counter argument
Answer: (",33,"[32, 34, 35]"
Which of the following is another name for appeal to the people?,argument by consensus,appeal to beliefs,no true Scotsman,overlooked evidence,A,logical_fallacies,"Which of the following is another name for appeal to the people?
(A) argument by consensus
(B) appeal to beliefs
(C) no true Scotsman
(D) overlooked evidence
Answer: (","Which is the most possible answer?
(A) argument by consensus
(B) appeal to beliefs
(C) no true Scotsman
(D) overlooked evidence
Answer: (",32,"[33, 34, 35]"
Which of the following describes the fallacy of appeal to tradition?,reasoning that a claim must be true because it's been made so often,reasoning that a claim must be true because a regular person believes it,reasoning that a claim must be true because it's been believed in the past,reasoning that a claim must be true because a lot of people believe it,C,logical_fallacies,"Which of the following describes the fallacy of appeal to tradition?
(A) reasoning that a claim must be true because it's been made so often
(B) reasoning that a claim must be true because a regular person believes it
(C) reasoning that a claim must be true because it's been believed in the past
(D) reasoning that a claim must be true because a lot of people believe it
Answer: (","Which is the most possible answer?
(A) reasoning that a claim must be true because it's been made so often
(B) reasoning that a claim must be true because a regular person believes it
(C) reasoning that a claim must be true because it's been believed in the past
(D) reasoning that a claim must be true because a lot of people believe it
Answer: (",34,"[32, 33, 35]"
Which of the following is the best explanation of the fallacy of loaded language?,"Using emotionally charged language to create an impression about the subject of a claim, without making an argument that the language fits the subject.",Referring to an act committed by an opponent in negative terms while referring to the same act committed by the arguer or supporters in favorable terms.,"Using language and punctuation in a way that a statement can have multiple interpretations, so it's not really clear what is meant.",Confusing figurative language with literal language,A,logical_fallacies,"Which of the following is the best explanation of the fallacy of loaded language?
(A) Using emotionally charged language to create an impression about the subject of a claim, without making an argument that the language fits the subject.
(B) Referring to an act committed by an opponent in negative terms while referring to the same act committed by the arguer or supporters in favorable terms.
(C) Using language and punctuation in a way that a statement can have multiple interpretations, so it's not really clear what is meant.
(D) Confusing figurative language with literal language
Answer: (","Which is the most possible answer?
(A) Using emotionally charged language to create an impression about the subject of a claim, without making an argument that the language fits the subject.
(B) Referring to an act committed by an opponent in negative terms while referring to the same act committed by the arguer or supporters in favorable terms.
(C) Using language and punctuation in a way that a statement can have multiple interpretations, so it's not really clear what is meant.
(D) Confusing figurative language with literal language
Answer: (",32,"[33, 34, 35]"
Automatically rejecting a claim just because it's traditional is...,Not reasonable,An appeal to tradition,An appeal to the masses,Reasonable,A,logical_fallacies,"Automatically rejecting a claim just because it's traditional is...
(A) Not reasonable
(B) An appeal to tradition
(C) An appeal to the masses
(D) Reasonable
Answer: (","Which is the most possible answer?
(A) Not reasonable
(B) An appeal to tradition
(C) An appeal to the masses
(D) Reasonable
Answer: (",32,"[33, 34, 35]"
A slippery-slope pattern of argument is fallacious when...,It is hypothetical,There is good reason to think that doing one action will inevitably lead to another undesirable action,There are only two possible results,There is no good reason to think that doing one action will inevitably lead to another undesirable action,D,logical_fallacies,"A slippery-slope pattern of argument is fallacious when...
(A) It is hypothetical
(B) There is good reason to think that doing one action will inevitably lead to another undesirable action
(C) There are only two possible results
(D) There is no good reason to think that doing one action will inevitably lead to another undesirable action
Answer: (","Which is the most possible answer?
(A) It is hypothetical
(B) There is good reason to think that doing one action will inevitably lead to another undesirable action
(C) There are only two possible results
(D) There is no good reason to think that doing one action will inevitably lead to another undesirable action
Answer: (",35,"[32, 33, 34]"
Which of the following best describes the fallacy of special pleading?,"Reasoning that ideas presented in an appealing manner are correct, regardless of the content of the message.","Using language and punctuation in a way that a statement can have multiple interpretations, so it's not really clear what is meant.",Confusing figurative language with literal language.,Referring to an act committed by an opponent in negative terms while referring to the same act committed by the arguer or supporters in favorable terms,D,logical_fallacies,"Which of the following best describes the fallacy of special pleading?
(A) Reasoning that ideas presented in an appealing manner are correct, regardless of the content of the message.
(B) Using language and punctuation in a way that a statement can have multiple interpretations, so it's not really clear what is meant.
(C) Confusing figurative language with literal language.
(D) Referring to an act committed by an opponent in negative terms while referring to the same act committed by the arguer or supporters in favorable terms
Answer: (","Which is the most possible answer?
(A) Reasoning that ideas presented in an appealing manner are correct, regardless of the content of the message.
(B) Using language and punctuation in a way that a statement can have multiple interpretations, so it's not really clear what is meant.
(C) Confusing figurative language with literal language.
(D) Referring to an act committed by an opponent in negative terms while referring to the same act committed by the arguer or supporters in favorable terms
Answer: (",35,"[32, 33, 34]"
Whether someone is hypocritical regarding her claims is...,Irrelevant to her character,Evidence that the claims are false,Irrelevant to the truth of the claims,Relevant only in court,C,logical_fallacies,"Whether someone is hypocritical regarding her claims is...
(A) Irrelevant to her character
(B) Evidence that the claims are false
(C) Irrelevant to the truth of the claims
(D) Relevant only in court
Answer: (","Which is the most possible answer?
(A) Irrelevant to her character
(B) Evidence that the claims are false
(C) Irrelevant to the truth of the claims
(D) Relevant only in court
Answer: (",34,"[32, 33, 35]"
"If someone says if you do something it will lead to extreme consequences, but doesn't provide you with any evidence of a cause and effect relationship between your act and those consequences, that person has probably committed which of the following fallacies?",ad nauseam,self evident truths,slippery slope,suppressed evidence,C,logical_fallacies,"If someone says if you do something it will lead to extreme consequences, but doesn't provide you with any evidence of a cause and effect relationship between your act and those consequences, that person has probably committed which of the following fallacies?
(A) ad nauseam
(B) self evident truths
(C) slippery slope
(D) suppressed evidence
Answer: (","Which is the most possible answer?
(A) ad nauseam
(B) self evident truths
(C) slippery slope
(D) suppressed evidence
Answer: (",34,"[32, 33, 35]"
The concomitant variation fallacy is,attributing the cause of an event to a single cause when the cause is more complicated,"arguing that since two events happened at the same time, one event must have caused the other",arguing that since one event preceded another event it must have caused the second event,drawing a conclusion based on sign reasoning when there is not really a direct relationship between the alleged sign and the subject of the conclusion,B,logical_fallacies,"The concomitant variation fallacy is
(A) attributing the cause of an event to a single cause when the cause is more complicated
(B) arguing that since two events happened at the same time, one event must have caused the other
(C) arguing that since one event preceded another event it must have caused the second event
(D) drawing a conclusion based on sign reasoning when there is not really a direct relationship between the alleged sign and the subject of the conclusion
Answer: (","Which is the most possible answer?
(A) attributing the cause of an event to a single cause when the cause is more complicated
(B) arguing that since two events happened at the same time, one event must have caused the other
(C) arguing that since one event preceded another event it must have caused the second event
(D) drawing a conclusion based on sign reasoning when there is not really a direct relationship between the alleged sign and the subject of the conclusion
Answer: (",33,"[32, 34, 35]"
""" _Ad novitatem_ "" is a specific kind of fallacy of",Division,False sign,False cause,Hasty Generalization,B,logical_fallacies,""" _Ad novitatem_ "" is a specific kind of fallacy of
(A) Division
(B) False sign
(C) False cause
(D) Hasty Generalization
Answer: (","Which is the most possible answer?
(A) Division
(B) False sign
(C) False cause
(D) Hasty Generalization
Answer: (",33,"[32, 34, 35]"
Rejecting a claim by criticizing the person who makes it rather than the claim itself is known as the fallacy of...,Division,Appeal to emotion,Composition,Appeal to the person,D,logical_fallacies,"Rejecting a claim by criticizing the person who makes it rather than the claim itself is known as the fallacy of...
(A) Division
(B) Appeal to emotion
(C) Composition
(D) Appeal to the person
Answer: (","Which is the most possible answer?
(A) Division
(B) Appeal to emotion
(C) Composition
(D) Appeal to the person
Answer: (",35,"[32, 33, 34]"
Which of the following best describes the fallacy of amphiboly?,"Using emotionally charged languages to create an impression about the subject of a claim, without making an argument that the language fits the subject.",Referring to an act committed by an opponent in negative terms while referring to the same act committed by the arguer or supporters in favorable terms.,"Using grammar and punctuation in a way that a statement may have multiple interpretations, so it's not really clear what is meant.",Changing the meaning of a word or phrase from one part of the argument to another.,C,logical_fallacies,"Which of the following best describes the fallacy of amphiboly?
(A) Using emotionally charged languages to create an impression about the subject of a claim, without making an argument that the language fits the subject.
(B) Referring to an act committed by an opponent in negative terms while referring to the same act committed by the arguer or supporters in favorable terms.
(C) Using grammar and punctuation in a way that a statement may have multiple interpretations, so it's not really clear what is meant.
(D) Changing the meaning of a word or phrase from one part of the argument to another.
Answer: (","Which is the most possible answer?
(A) Using emotionally charged languages to create an impression about the subject of a claim, without making an argument that the language fits the subject.
(B) Referring to an act committed by an opponent in negative terms while referring to the same act committed by the arguer or supporters in favorable terms.
(C) Using grammar and punctuation in a way that a statement may have multiple interpretations, so it's not really clear what is meant.
(D) Changing the meaning of a word or phrase from one part of the argument to another.
Answer: (",34,"[32, 33, 35]"
"When someone uses grammar or punctuation in a way that makes a statement have more than one possible interpretation, that person may have committed which of the following fallacies?",Amphiboly,Hypostatization,Question begging epithets,Style over substance,A,logical_fallacies,"When someone uses grammar or punctuation in a way that makes a statement have more than one possible interpretation, that person may have committed which of the following fallacies?
(A) Amphiboly
(B) Hypostatization
(C) Question begging epithets
(D) Style over substance
Answer: (","Which is the most possible answer?
(A) Amphiboly
(B) Hypostatization
(C) Question begging epithets
(D) Style over substance
Answer: (",32,"[33, 34, 35]"
Telling people that they haven't been harmed because there is something they should be thankful for commits which of the following fallacies?,genetic fallacy,horse laugh,false consolation,appeal to joy,C,logical_fallacies,"Telling people that they haven't been harmed because there is something they should be thankful for commits which of the following fallacies?
(A) genetic fallacy
(B) horse laugh
(C) false consolation
(D) appeal to joy
Answer: (","Which is the most possible answer?
(A) genetic fallacy
(B) horse laugh
(C) false consolation
(D) appeal to joy
Answer: (",34,"[32, 33, 35]"
