id,question,choices,answerKey,clean,corrupted,correct_idx,incorrect_idx
MCAS_2005_9_3-v1,"Before concrete has hardened, it exhibits plasticity. This is an advantage because it allows the concrete to","{'text': array(['become strong as it cures.', 'withstand compression.',
       'remain pliable after hardening.',
       'be molded into almost any shape.'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"Before concrete has hardened, it exhibits plasticity. This is an advantage because it allows the concrete to
(A) become strong as it cures.
(B) withstand compression.
(C) remain pliable after hardening.
(D) be molded into almost any shape.
Answer: (","Which is the most possible answer?
(A) become strong as it cures.
(B) withstand compression.
(C) remain pliable after hardening.
(D) be molded into almost any shape.
Answer: (",35,"[32, 33, 34]"
Mercury_401337,Which event is an example of inherited behavior?,"{'text': array(['a dog sitting on command', 'a parrot repeating a phrase',
       'a bird flying south for the winter',
       'a horse competing in a horse show'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"Which event is an example of inherited behavior?
(A) a dog sitting on command
(B) a parrot repeating a phrase
(C) a bird flying south for the winter
(D) a horse competing in a horse show
Answer: (","Which is the most possible answer?
(A) a dog sitting on command
(B) a parrot repeating a phrase
(C) a bird flying south for the winter
(D) a horse competing in a horse show
Answer: (",34,"[32, 33, 35]"
Mercury_SC_406480,A student must explain the role of dead leaves in the ecosystem. Which statement will the student most likely provide to explain the importance of these leaves?,"{'text': array(['The leaves provide shelter to growing seeds.',
       'The decay of the leaves provides nutrients to other plants.',
       'The leaves release chlorophyll into the grass as they decay.',
       'The leaves prevent fungus from growing at the base of the tree.'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"A student must explain the role of dead leaves in the ecosystem. Which statement will the student most likely provide to explain the importance of these leaves?
(A) The leaves provide shelter to growing seeds.
(B) The decay of the leaves provides nutrients to other plants.
(C) The leaves release chlorophyll into the grass as they decay.
(D) The leaves prevent fungus from growing at the base of the tree.
Answer: (","Which is the most possible answer?
(A) The leaves provide shelter to growing seeds.
(B) The decay of the leaves provides nutrients to other plants.
(C) The leaves release chlorophyll into the grass as they decay.
(D) The leaves prevent fungus from growing at the base of the tree.
Answer: (",33,"[32, 34, 35]"
TIMSS_2011_8_pg77,Which of the following statements is true about organisms that are producers?,"{'text': array(['They use energy from the sun to make food.',
       'They absorb energy from a host animal.',
       'They get energy from eating living animals.',
       'They get energy by breaking down dead plants and animals.'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"Which of the following statements is true about organisms that are producers?
(A) They use energy from the sun to make food.
(B) They absorb energy from a host animal.
(C) They get energy from eating living animals.
(D) They get energy by breaking down dead plants and animals.
Answer: (","Which is the most possible answer?
(A) They use energy from the sun to make food.
(B) They absorb energy from a host animal.
(C) They get energy from eating living animals.
(D) They get energy by breaking down dead plants and animals.
Answer: (",32,"[33, 34, 35]"
Mercury_7056473,"If Earth revolved at a faster rate, what would most likely occur?","{'text': array(['Annual rainfall would increase.',
       'Daylight hours would decrease.', 'Seasons would be shorter.',
       'Annual temperature variation would be greater.'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"If Earth revolved at a faster rate, what would most likely occur?
(A) Annual rainfall would increase.
(B) Daylight hours would decrease.
(C) Seasons would be shorter.
(D) Annual temperature variation would be greater.
Answer: (","Which is the most possible answer?
(A) Annual rainfall would increase.
(B) Daylight hours would decrease.
(C) Seasons would be shorter.
(D) Annual temperature variation would be greater.
Answer: (",34,"[32, 33, 35]"
Mercury_7214585,The distance from Earth to the Sun is one astronomical unit. Which unit best describes how many astronomical units it is from Earth to the far end of the Milky Way Galaxy?,"{'text': array(['hundreds', 'thousands', 'millions', 'billions'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"The distance from Earth to the Sun is one astronomical unit. Which unit best describes how many astronomical units it is from Earth to the far end of the Milky Way Galaxy?
(A) hundreds
(B) thousands
(C) millions
(D) billions
Answer: (","Which is the most possible answer?
(A) hundreds
(B) thousands
(C) millions
(D) billions
Answer: (",35,"[32, 33, 34]"
Mercury_SC_LBS10591,Which is most likely to cause an organism to become endangered or extinct?,"{'text': array(['habitat loss', 'behavioral changes',
       'increased reproduction rate', 'altered migration patterns'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"Which is most likely to cause an organism to become endangered or extinct?
(A) habitat loss
(B) behavioral changes
(C) increased reproduction rate
(D) altered migration patterns
Answer: (","Which is the most possible answer?
(A) habitat loss
(B) behavioral changes
(C) increased reproduction rate
(D) altered migration patterns
Answer: (",32,"[33, 34, 35]"
Mercury_7015680,What are the characteristics of maritime polar air masses?,"{'text': array(['cool and dry', 'warm and dry', 'cool and humid', 'warm and humid'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"What are the characteristics of maritime polar air masses?
(A) cool and dry
(B) warm and dry
(C) cool and humid
(D) warm and humid
Answer: (","Which is the most possible answer?
(A) cool and dry
(B) warm and dry
(C) cool and humid
(D) warm and humid
Answer: (",34,"[32, 33, 35]"
LEAP_2002_8_10387,"In an ecosystem, which list of organisms is in the correct order from producer to top-level consumer?","{'text': array(['field mouse, grass, hawk snake',
       'snake, field mouse, hawk, grass',
       'grass, field mouse, snake, hawk',
       'snake, grass, field mouse, hawk'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"In an ecosystem, which list of organisms is in the correct order from producer to top-level consumer?
(A) field mouse, grass, hawk snake
(B) snake, field mouse, hawk, grass
(C) grass, field mouse, snake, hawk
(D) snake, grass, field mouse, hawk
Answer: (","Which is the most possible answer?
(A) field mouse, grass, hawk snake
(B) snake, field mouse, hawk, grass
(C) grass, field mouse, snake, hawk
(D) snake, grass, field mouse, hawk
Answer: (",34,"[32, 33, 35]"
Mercury_SC_416131,What is a true statement about all foods?,"{'text': array(['All foods are solid.', 'All foods taste good.',
       'All foods provide nutrients.', 'All foods should be cooked.'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"What is a true statement about all foods?
(A) All foods are solid.
(B) All foods taste good.
(C) All foods provide nutrients.
(D) All foods should be cooked.
Answer: (","Which is the most possible answer?
(A) All foods are solid.
(B) All foods taste good.
(C) All foods provide nutrients.
(D) All foods should be cooked.
Answer: (",34,"[32, 33, 35]"
TIMSS_2007_8_pg125,Which of the following is an example of an acidic solution?,"{'text': array(['bleach', 'vinegar', 'sugar water', 'salt water'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"Which of the following is an example of an acidic solution?
(A) bleach
(B) vinegar
(C) sugar water
(D) salt water
Answer: (","Which is the most possible answer?
(A) bleach
(B) vinegar
(C) sugar water
(D) salt water
Answer: (",33,"[32, 34, 35]"
Mercury_7016013,"When rock particles settle at the bottom of the ocean, they can continue to be buried by other particles. The process of cementation of these particles forms","{'text': array(['molten rocks.', 'igneous rocks.', 'sedimentary rocks.',
       'metamorphic rocks.'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"When rock particles settle at the bottom of the ocean, they can continue to be buried by other particles. The process of cementation of these particles forms
(A) molten rocks.
(B) igneous rocks.
(C) sedimentary rocks.
(D) metamorphic rocks.
Answer: (","Which is the most possible answer?
(A) molten rocks.
(B) igneous rocks.
(C) sedimentary rocks.
(D) metamorphic rocks.
Answer: (",34,"[32, 33, 35]"
Mercury_7283465,Which of these is part of the description of protein?,"{'text': array(['a folded chain of amino acids', 'a folded chain of carbohydrates',
       'a branched chain of fatty acids',
       'a branched chain of nucleic acids'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"Which of these is part of the description of protein?
(A) a folded chain of amino acids
(B) a folded chain of carbohydrates
(C) a branched chain of fatty acids
(D) a branched chain of nucleic acids
Answer: (","Which is the most possible answer?
(A) a folded chain of amino acids
(B) a folded chain of carbohydrates
(C) a branched chain of fatty acids
(D) a branched chain of nucleic acids
Answer: (",32,"[33, 34, 35]"
MCAS_2005_8_21,Lightning from a thunderstorm strikes a 21 tree that falls to the forest floor and dies. During the next few years the dead tree undergoes many changes. What organisms are most likely responsible for the biological and chemical changes to the tree?,"{'text': array(['consumers', 'decomposers', 'predators', 'producers'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"Lightning from a thunderstorm strikes a 21 tree that falls to the forest floor and dies. During the next few years the dead tree undergoes many changes. What organisms are most likely responsible for the biological and chemical changes to the tree?
(A) consumers
(B) decomposers
(C) predators
(D) producers
Answer: (","Which is the most possible answer?
(A) consumers
(B) decomposers
(C) predators
(D) producers
Answer: (",33,"[32, 34, 35]"
ACTAAP_2013_7_14,Sodium chloride is formed when sodium and chlorine chemically combine. Which term best describes sodium chloride?,"{'text': array(['mixture', 'element', 'solution', 'compound'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"Sodium chloride is formed when sodium and chlorine chemically combine. Which term best describes sodium chloride?
(A) mixture
(B) element
(C) solution
(D) compound
Answer: (","Which is the most possible answer?
(A) mixture
(B) element
(C) solution
(D) compound
Answer: (",35,"[32, 33, 34]"
NYSEDREGENTS_2012_4_21,Which three things do animals need from their environment in order to survive?,"{'text': array(['soil, water, and food', 'soil, light, and water',
       'air, food, and water', 'air, water, and light'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"Which three things do animals need from their environment in order to survive?
(A) soil, water, and food
(B) soil, light, and water
(C) air, food, and water
(D) air, water, and light
Answer: (","Which is the most possible answer?
(A) soil, water, and food
(B) soil, light, and water
(C) air, food, and water
(D) air, water, and light
Answer: (",34,"[32, 33, 35]"
Mercury_7270043,"Most electricity in the United States is generated using coal, natural gas, nuclear energy, or hydropower. Which of these add carbon dioxide to the atmosphere?","{'text': array(['coal and natural gas', 'natural gas and nuclear energy',
       'nuclear energy and hydropower', 'hydropower and coal'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"Most electricity in the United States is generated using coal, natural gas, nuclear energy, or hydropower. Which of these add carbon dioxide to the atmosphere?
(A) coal and natural gas
(B) natural gas and nuclear energy
(C) nuclear energy and hydropower
(D) hydropower and coal
Answer: (","Which is the most possible answer?
(A) coal and natural gas
(B) natural gas and nuclear energy
(C) nuclear energy and hydropower
(D) hydropower and coal
Answer: (",32,"[33, 34, 35]"
Mercury_SC_400593,A student has recorded rainfall amounts for 28 days and uses a calculator to determine the total rainfall. What does the student calculate when she divides the total rainfall by 28?,"{'text': array(['mean rainfall', 'rainfall mode', 'median rainfall',
       'percentage of rainfall'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"A student has recorded rainfall amounts for 28 days and uses a calculator to determine the total rainfall. What does the student calculate when she divides the total rainfall by 28?
(A) mean rainfall
(B) rainfall mode
(C) median rainfall
(D) percentage of rainfall
Answer: (","Which is the most possible answer?
(A) mean rainfall
(B) rainfall mode
(C) median rainfall
(D) percentage of rainfall
Answer: (",32,"[33, 34, 35]"
Mercury_175280,Which of the following was most likely the cause of the extinction of 60-100 species of native birds in Hawaii since the arrival of colonists?,"{'text': array(['habitat destruction', 'volcanic eruptions', 'increased salinity',
       'tidal waves'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"Which of the following was most likely the cause of the extinction of 60-100 species of native birds in Hawaii since the arrival of colonists?
(A) habitat destruction
(B) volcanic eruptions
(C) increased salinity
(D) tidal waves
Answer: (","Which is the most possible answer?
(A) habitat destruction
(B) volcanic eruptions
(C) increased salinity
(D) tidal waves
Answer: (",32,"[33, 34, 35]"
Mercury_SC_400017,Which is the correct sequence for the stages in the life cycle of a butterfly?,"{'text': array(['larva; pupa; egg; adult', 'egg; pupa; larva; adult',
       'adult; larva; pupa; egg', 'egg; larva; pupa; adult'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"Which is the correct sequence for the stages in the life cycle of a butterfly?
(A) larva; pupa; egg; adult
(B) egg; pupa; larva; adult
(C) adult; larva; pupa; egg
(D) egg; larva; pupa; adult
Answer: (","Which is the most possible answer?
(A) larva; pupa; egg; adult
(B) egg; pupa; larva; adult
(C) adult; larva; pupa; egg
(D) egg; larva; pupa; adult
Answer: (",35,"[32, 33, 34]"
TIMSS_2003_8_pg44,Oil is an example of a natural resource that is not renewable. Which is another example of an nonrenewable resource?,"{'text': array(['Wood', 'Seawater', 'Sunlight', 'Coal'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"Oil is an example of a natural resource that is not renewable. Which is another example of an nonrenewable resource?
(A) Wood
(B) Seawater
(C) Sunlight
(D) Coal
Answer: (","Which is the most possible answer?
(A) Wood
(B) Seawater
(C) Sunlight
(D) Coal
Answer: (",35,"[32, 33, 34]"
Mercury_SC_401128,Students are using hammers to break apart rocks as part of an investigation. The students MUST wear goggles to,"{'text': array(['magnify the work.', 'keep hair out of their faces.',
       'protect their eyes from debris.', 'prevent glare from the light.'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"Students are using hammers to break apart rocks as part of an investigation. The students MUST wear goggles to
(A) magnify the work.
(B) keep hair out of their faces.
(C) protect their eyes from debris.
(D) prevent glare from the light.
Answer: (","Which is the most possible answer?
(A) magnify the work.
(B) keep hair out of their faces.
(C) protect their eyes from debris.
(D) prevent glare from the light.
Answer: (",34,"[32, 33, 35]"
MEA_2011_8_15,How would the Sun appear to an astronaut on Pluto compared with how it looks from Earth?,"{'text': array(['The Sun would appear larger and brighter.',
       'The Sun would appear smaller and brighter.',
       'The Sun would appear larger and dimmer.',
       'The Sun would appear smaller and dimmer.'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"How would the Sun appear to an astronaut on Pluto compared with how it looks from Earth?
(A) The Sun would appear larger and brighter.
(B) The Sun would appear smaller and brighter.
(C) The Sun would appear larger and dimmer.
(D) The Sun would appear smaller and dimmer.
Answer: (","Which is the most possible answer?
(A) The Sun would appear larger and brighter.
(B) The Sun would appear smaller and brighter.
(C) The Sun would appear larger and dimmer.
(D) The Sun would appear smaller and dimmer.
Answer: (",35,"[32, 33, 34]"
Mercury_7009835,"When using a microscope, it is best to use a wet mount to","{'text': array(['observe live organisms.', 'show the interior of sliced objects.',
       'highlight objects with chemical dyes.',
       'remove debris that is obscuring the object.'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"When using a microscope, it is best to use a wet mount to
(A) observe live organisms.
(B) show the interior of sliced objects.
(C) highlight objects with chemical dyes.
(D) remove debris that is obscuring the object.
Answer: (","Which is the most possible answer?
(A) observe live organisms.
(B) show the interior of sliced objects.
(C) highlight objects with chemical dyes.
(D) remove debris that is obscuring the object.
Answer: (",32,"[33, 34, 35]"
MDSA_2009_8_37,A power plant uses chemical energy to produce electricity. What source of energy does the power plant most likely use?,"{'text': array(['wind', 'sunlight', 'fossil fuel', 'tidal waves'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"A power plant uses chemical energy to produce electricity. What source of energy does the power plant most likely use?
(A) wind
(B) sunlight
(C) fossil fuel
(D) tidal waves
Answer: (","Which is the most possible answer?
(A) wind
(B) sunlight
(C) fossil fuel
(D) tidal waves
Answer: (",34,"[32, 33, 35]"
Mercury_7008680,Which subatomic particle has a negative charge?,"{'text': array(['proton', 'neutron', 'electron', 'quark'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"Which subatomic particle has a negative charge?
(A) proton
(B) neutron
(C) electron
(D) quark
Answer: (","Which is the most possible answer?
(A) proton
(B) neutron
(C) electron
(D) quark
Answer: (",34,"[32, 33, 35]"
CSZ_2004_5_CSZ20156,Which list gives the correct order of food traveling through the digestive system after it is swallowed?,"{'text': array(['stomach, esophagus, large intestine, small intestine.',
       'small intestine, large intestine, esophagus, stomach.',
       'esophagus, stomach, large intestine, small intestine.',
       'esophagus, stomach, small intestine, large intestine.'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"Which list gives the correct order of food traveling through the digestive system after it is swallowed?
(A) stomach, esophagus, large intestine, small intestine.
(B) small intestine, large intestine, esophagus, stomach.
(C) esophagus, stomach, large intestine, small intestine.
(D) esophagus, stomach, small intestine, large intestine.
Answer: (","Which is the most possible answer?
(A) stomach, esophagus, large intestine, small intestine.
(B) small intestine, large intestine, esophagus, stomach.
(C) esophagus, stomach, large intestine, small intestine.
(D) esophagus, stomach, small intestine, large intestine.
Answer: (",35,"[32, 33, 34]"
Mercury_7182158,"Parakeets are birds whose basic plumage color is green. However, parakeets exhibit a wide range of color both in the wild and in captivity. Which process is the source of the wide color variation observed in parakeet populations?","{'text': array(['speciation', 'adaptation', 'natural selection',
       'genetic mutation'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"Parakeets are birds whose basic plumage color is green. However, parakeets exhibit a wide range of color both in the wild and in captivity. Which process is the source of the wide color variation observed in parakeet populations?
(A) speciation
(B) adaptation
(C) natural selection
(D) genetic mutation
Answer: (","Which is the most possible answer?
(A) speciation
(B) adaptation
(C) natural selection
(D) genetic mutation
Answer: (",35,"[32, 33, 34]"
Mercury_7163415,"In science, old ideas can be changed when new discoveries alter existing information. Which situation is most likely an example of a rethinking of an existing idea?","{'text': array(['using coal to generate electricity',
       'discovering a new species of snake',
       'developing an antibiotic to treat infections',
       'changing the definition of the term planet'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"In science, old ideas can be changed when new discoveries alter existing information. Which situation is most likely an example of a rethinking of an existing idea?
(A) using coal to generate electricity
(B) discovering a new species of snake
(C) developing an antibiotic to treat infections
(D) changing the definition of the term planet
Answer: (","Which is the most possible answer?
(A) using coal to generate electricity
(B) discovering a new species of snake
(C) developing an antibiotic to treat infections
(D) changing the definition of the term planet
Answer: (",35,"[32, 33, 34]"
Mercury_SC_416171,How does sweat on the skin help the body?,"{'text': array(['Sweat stops sunburn.', 'Sweat cools the body.',
       'Sweat feeds the skin.', 'Sweat heals cuts.'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"How does sweat on the skin help the body?
(A) Sweat stops sunburn.
(B) Sweat cools the body.
(C) Sweat feeds the skin.
(D) Sweat heals cuts.
Answer: (","Which is the most possible answer?
(A) Sweat stops sunburn.
(B) Sweat cools the body.
(C) Sweat feeds the skin.
(D) Sweat heals cuts.
Answer: (",33,"[32, 34, 35]"
Mercury_SC_415335,How does the Sun power the water cycle?,"{'text': array(['Energy from the Sun evaporates water.',
       'Energy from the Sun condenses water.',
       'Energy from the Sun precipitates water.',
       'Energy from the Sun collects water.'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"How does the Sun power the water cycle?
(A) Energy from the Sun evaporates water.
(B) Energy from the Sun condenses water.
(C) Energy from the Sun precipitates water.
(D) Energy from the Sun collects water.
Answer: (","Which is the most possible answer?
(A) Energy from the Sun evaporates water.
(B) Energy from the Sun condenses water.
(C) Energy from the Sun precipitates water.
(D) Energy from the Sun collects water.
Answer: (",32,"[33, 34, 35]"
NYSEDREGENTS_2012_4_14,"In order to maintain good health, humans should","{'text': array(['eat foods high in fat', 'exercise regularly',
       'drink alcohol often', 'smoke tobacco occasionally'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"In order to maintain good health, humans should
(A) eat foods high in fat
(B) exercise regularly
(C) drink alcohol often
(D) smoke tobacco occasionally
Answer: (","Which is the most possible answer?
(A) eat foods high in fat
(B) exercise regularly
(C) drink alcohol often
(D) smoke tobacco occasionally
Answer: (",33,"[32, 34, 35]"
Mercury_7217613,Which of the following is an abiotic factor in a river ecosystem?,"{'text': array(['dragonfly', 'trout', 'water', 'frog'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"Which of the following is an abiotic factor in a river ecosystem?
(A) dragonfly
(B) trout
(C) water
(D) frog
Answer: (","Which is the most possible answer?
(A) dragonfly
(B) trout
(C) water
(D) frog
Answer: (",34,"[32, 33, 35]"
Mercury_7084088,"When a conclusion is reached after an experiment, which is most likely the first step other scientists might take when checking the conclusion?","{'text': array(['propose different conclusions from the same data',
       'study the data to evaluate the conclusion',
       'change current models to fit the conclusion',
       'develop new technologies based on the conclusion'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"When a conclusion is reached after an experiment, which is most likely the first step other scientists might take when checking the conclusion?
(A) propose different conclusions from the same data
(B) study the data to evaluate the conclusion
(C) change current models to fit the conclusion
(D) develop new technologies based on the conclusion
Answer: (","Which is the most possible answer?
(A) propose different conclusions from the same data
(B) study the data to evaluate the conclusion
(C) change current models to fit the conclusion
(D) develop new technologies based on the conclusion
Answer: (",33,"[32, 34, 35]"
Mercury_7217683,What allows for some organisms in a population to have an increased survival rate over other organisms of the same species?,"{'text': array(['genetic mutation', 'species competition', 'asexual reproduction',
       'genetic variation'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"What allows for some organisms in a population to have an increased survival rate over other organisms of the same species?
(A) genetic mutation
(B) species competition
(C) asexual reproduction
(D) genetic variation
Answer: (","Which is the most possible answer?
(A) genetic mutation
(B) species competition
(C) asexual reproduction
(D) genetic variation
Answer: (",35,"[32, 33, 34]"
Mercury_7064015,Which environment is best for an organism that sleeps during the day and digs holes in the ground for shelter?,"{'text': array(['wetland', 'rainforest', 'tundra', 'desert'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"Which environment is best for an organism that sleeps during the day and digs holes in the ground for shelter?
(A) wetland
(B) rainforest
(C) tundra
(D) desert
Answer: (","Which is the most possible answer?
(A) wetland
(B) rainforest
(C) tundra
(D) desert
Answer: (",35,"[32, 33, 34]"
Mercury_7034895,One difference between a chemical formula and a chemical equation is that the chemical equation shows,"{'text': array(['abbreviations for each element.',
       'the number of atoms per element.',
       'what elements are in each molecule.',
       'the chemical reaction that takes place.'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"One difference between a chemical formula and a chemical equation is that the chemical equation shows
(A) abbreviations for each element.
(B) the number of atoms per element.
(C) what elements are in each molecule.
(D) the chemical reaction that takes place.
Answer: (","Which is the most possible answer?
(A) abbreviations for each element.
(B) the number of atoms per element.
(C) what elements are in each molecule.
(D) the chemical reaction that takes place.
Answer: (",35,"[32, 33, 34]"
Mercury_SC_LBS10588,Plants that have stems that store water and no leaves would most likely live in a,"{'text': array(['pine forest.', 'grassland.', 'desert.', 'rainforest.'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"Plants that have stems that store water and no leaves would most likely live in a
(A) pine forest.
(B) grassland.
(C) desert.
(D) rainforest.
Answer: (","Which is the most possible answer?
(A) pine forest.
(B) grassland.
(C) desert.
(D) rainforest.
Answer: (",34,"[32, 33, 35]"
NYSEDREGENTS_2012_8_40,Fossil fuels are considered nonrenewable because they,"{'text': array(['produce pollution', 'are no longer used by humans',
       'often contain microscopic animals',
       'take millions of years to form'], dtype=object), 'label': array(['1', '2', '3', '4'], dtype=object)}",4,"Fossil fuels are considered nonrenewable because they
(1) produce pollution
(2) are no longer used by humans
(3) often contain microscopic animals
(4) take millions of years to form
Answer: (","Which is the most possible answer?
(1) produce pollution
(2) are no longer used by humans
(3) often contain microscopic animals
(4) take millions of years to form
Answer: (",19,"[16, 17, 18]"
Mercury_SC_406718,A baby bird must eat a lot of food to grow. During which stage of its life cycle is a butterfly most similar to a baby bird?,"{'text': array(['egg', 'larva', 'pupa', 'adult'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"A baby bird must eat a lot of food to grow. During which stage of its life cycle is a butterfly most similar to a baby bird?
(A) egg
(B) larva
(C) pupa
(D) adult
Answer: (","Which is the most possible answer?
(A) egg
(B) larva
(C) pupa
(D) adult
Answer: (",33,"[32, 34, 35]"
Mercury_7246313,Which feature results when plates of different densities converge and one plate slips under the other?,"{'text': array(['a fault', 'a ridge', 'a trench', 'a rift zone'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"Which feature results when plates of different densities converge and one plate slips under the other?
(A) a fault
(B) a ridge
(C) a trench
(D) a rift zone
Answer: (","Which is the most possible answer?
(A) a fault
(B) a ridge
(C) a trench
(D) a rift zone
Answer: (",34,"[32, 33, 35]"
VASoL_2009_3_32,Which of these is the BEST sign that the fall season has begun?,"{'text': array(['Plants forming new buds', 'Sun shining on flowers',
       'Grass being wet in the morning', 'Leaves changing color on trees'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"Which of these is the BEST sign that the fall season has begun?
(A) Plants forming new buds
(B) Sun shining on flowers
(C) Grass being wet in the morning
(D) Leaves changing color on trees
Answer: (","Which is the most possible answer?
(A) Plants forming new buds
(B) Sun shining on flowers
(C) Grass being wet in the morning
(D) Leaves changing color on trees
Answer: (",35,"[32, 33, 34]"
Mercury_7221025,Rheumatoid arthritis is an autoimmune disease that affects the joints. Which of these events causes the symptoms of this disease?,"{'text': array([""The body's immune system attacks specific tissues."",
       'The cells of the immune system begin to grow rapidly.',
       ""The body's immune system fails to fight off infections."",
       'The cells of the immune system are absorbed by antigens.'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"Rheumatoid arthritis is an autoimmune disease that affects the joints. Which of these events causes the symptoms of this disease?
(A) The body's immune system attacks specific tissues.
(B) The cells of the immune system begin to grow rapidly.
(C) The body's immune system fails to fight off infections.
(D) The cells of the immune system are absorbed by antigens.
Answer: (","Which is the most possible answer?
(A) The body's immune system attacks specific tissues.
(B) The cells of the immune system begin to grow rapidly.
(C) The body's immune system fails to fight off infections.
(D) The cells of the immune system are absorbed by antigens.
Answer: (",32,"[33, 34, 35]"
Mercury_SC_407450,Chris stirs a cup of hot chocolate. He uses a wooden stick thinking it will stay cooler than a metal spoon. Which activity best describes the student's action?,"{'text': array(['comparing data', 'asking a question', 'making a prediction',
       'forming a conclusion'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"Chris stirs a cup of hot chocolate. He uses a wooden stick thinking it will stay cooler than a metal spoon. Which activity best describes the student's action?
(A) comparing data
(B) asking a question
(C) making a prediction
(D) forming a conclusion
Answer: (","Which is the most possible answer?
(A) comparing data
(B) asking a question
(C) making a prediction
(D) forming a conclusion
Answer: (",34,"[32, 33, 35]"
Mercury_SC_LBS10620,Which would be best seen through a telescope?,"{'text': array(['a moon', 'a cell', 'a light ray', 'a molecule'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"Which would be best seen through a telescope?
(A) a moon
(B) a cell
(C) a light ray
(D) a molecule
Answer: (","Which is the most possible answer?
(A) a moon
(B) a cell
(C) a light ray
(D) a molecule
Answer: (",32,"[33, 34, 35]"
Mercury_SC_400132,A student conducts an investigation testing a material's effectiveness as a heat insulator. Which tool will help the student conduct this investigation safely?,"{'text': array(['a face mask', 'plastic gloves', 'a ventilator hood',
       'insulated gloves'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"A student conducts an investigation testing a material's effectiveness as a heat insulator. Which tool will help the student conduct this investigation safely?
(A) a face mask
(B) plastic gloves
(C) a ventilator hood
(D) insulated gloves
Answer: (","Which is the most possible answer?
(A) a face mask
(B) plastic gloves
(C) a ventilator hood
(D) insulated gloves
Answer: (",35,"[32, 33, 34]"
